id,listing_url,last_scraped,name,host_id,host_name,host_is_superhost,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,estimated_occupancy_l365d,review_scores_rating,license,calculated_host_listings_count,reviews_per_month
36485,https://www.airbnb.com/rooms/36485,2025-09-28,Stunning Studio Close To The Beach Cape Town,156910,Dave,t,8.0,Ward 107,-33.82063,18.48376,Private room in guest suite,Private room,2,1.0,1.0,2.0,"[""Fire extinguisher"", ""TV with standard cable"", ""Beach essentials"", ""Extra pillows and blankets"", ""Essentials"", ""Induction stove"", ""Indoor fireplace"", ""Beach access \u2013 Beachfront"", ""Private entrance"", ""Hangers"", ""Outdoor furniture"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Garden view"", ""Fire pit"", ""Microwave"", ""Dishes and silverware"", ""Kitchen"", ""Patio or balcony"", ""Single level home"", ""Breakfast"", ""BBQ grill"", ""Washer"", ""Dryer"", ""Heating"", ""Bed linens"", ""Private outdoor pool - available all year, pool toys"", ""Iron"", ""Hammock"", ""Outdoor dining area"", ""Free parking on premises"", ""Outdoor kitchen"", ""Fast wifi \u2013 193 Mbps"", ""Hot water"", ""Refrigerator"", ""Private backyard \u2013 Fully fenced"", ""Coffee maker"", ""Shampoo"", ""Lock on bedroom door"", ""Hair dryer"", ""Cooking basics"", ""First aid kit"", ""Free street parking""]",ZAR 950.00,0,4.9,f,8,0.14
36499,https://www.airbnb.com/rooms/36499,2025-09-28,Lovely Garden Cottage Close To The Beach Cape Town,156910,Dave,t,8.0,Ward 107,-33.81963,18.48455,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Fire extinguisher"", ""TV with standard cable"", ""Oven"", ""Smoke alarm"", ""Essentials"", ""Beach access \u2013 Beachfront"", ""Private entrance"", ""Hangers"", ""Host greets you"", ""Outdoor furniture"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Garden view"", ""Fire pit"", ""Microwave"", ""Private patio or balcony"", ""Dishes and silverware"", ""Kitchen"", ""Single level home"", ""Breakfast"", ""Stainless steel gas stove"", ""BBQ grill"", ""Heating"", ""Bed linens"", ""Iron"", ""Hammock"", ""Outdoor dining area"", ""Free parking on premises"", ""Outdoor kitchen"", ""Fast wifi \u2013 194 Mbps"", ""Hot water"", ""Refrigerator"", ""Private backyard \u2013 Fully fenced"", ""Coffee maker"", ""Shampoo"", ""Cooking basics"", ""Hair dryer"", ""Private outdoor pool - available all year, open 24 hours, pool toys"", ""Free street parking""]","ZAR 1,085.00",6,4.69,f,8,0.18
82212,https://www.airbnb.com/rooms/82212,2025-09-29,Perfect Beachfront Apartment #1,404176,Gayle,f,5.0,Ward 54,-33.91788,18.38626,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Fire extinguisher"", ""TV with standard cable"", ""Wifi"", ""Oven"", ""Dedicated workspace"", ""Essentials"", ""Elevator"", ""Beach access \u2013 Beachfront"", ""Hangers"", ""Dishwasher"", ""High chair"", ""Microwave"", ""Self check-in"", ""Dishes and silverware"", ""Kitchen"", ""Heating"", ""Bed linens"", ""Iron"", ""Building staff"", ""Stove"", ""Refrigerator"", ""Coffee maker"", ""Shampoo"", ""Hair dryer"", ""Cooking basics"", ""First aid kit"", ""Free street parking""]","ZAR 2,483.00",0,4.63,f,5,0.21
96036,https://www.airbnb.com/rooms/96036,2025-09-29,Unique Town House -Green Point,510489,Christan,f,1.0,Ward 115,-33.91017,18.41032,Entire home,Entire home/apt,4,1.5,2.0,2.0,"[""Bathtub"", ""Wifi"", ""Portable fans"", ""Oven"", ""Beach essentials"", ""Body soap"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Essentials"", ""HDTV with premium cable"", ""Beach access \u2013 Beachfront"", ""Waterfront"", ""Hangers"", ""Private entrance"", ""Baking sheet"", ""Outdoor furniture"", ""Host greets you"", ""Babysitter recommendations"", ""Garden view"", ""Bay view"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Private patio or balcony"", ""Shared backyard \u2013 Fully fenced"", ""Sound system"", ""Dishes and silverware"", ""Kitchen"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Coffee maker: Nespresso"", ""Air conditioning"", ""BBQ grill"", ""Smeg stainless steel gas stove"", ""Washer"", ""Dryer"", ""Cleaning products"", ""Conditioner"", ""Bed linens"", ""Heating"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""Outdoor dining area"", ""Free parking on premises"", ""Indoor fireplace: wood-burning"", ""Hot water"", ""Refrigerator"", ""Shampoo"", ""Cooking basics"", ""Hair dryer"", ""Free street parking""]","ZAR 2,306.00",6,4.85,f,1,0.15
101292,https://www.airbnb.com/rooms/101292,2025-09-29,ChicShak Self Catering Accommodation in Muizenberg,531026,Carey,f,1.0,Ward 64,-34.10327,18.47259,Entire guest suite,Entire home/apt,2,1.0,2.0,1.0,"[""Bathtub"", ""Fire extinguisher"", ""Wifi"", ""Oven"", ""Backyard"", ""Essentials"", ""Pets allowed"", ""Private entrance"", ""Host greets you"", ""Hangers"", ""Long term stays allowed"", ""Babysitter recommendations"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Kitchen"", ""Washer"", ""Bed linens"", ""Crib"", ""Iron"", ""Hot water"", ""Stove"", ""Refrigerator"", ""Cooking basics"", ""Free street parking""]",ZAR 405.00,0,4.86,f,1,0.24
114218,https://www.airbnb.com/rooms/114218,2025-09-28,Table Mountain in the garden!,579839,Oliver,f,1.0,Ward 77,-33.9386,18.39868,Entire home,Entire home/apt,8,3.5,4.0,4.0,"[""Bathtub"", ""Oven"", ""Body soap"", ""Smoke alarm"", ""Game console"", ""AC - split type ductless system"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Essentials"", ""Wine glasses"", ""Toaster"", ""Pets allowed"", ""Private pool"", ""Hangers"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Luggage dropoff allowed"", ""Fire pit"", ""Dishwasher"", ""Microwave"", ""Private patio or balcony"", ""Dishes and silverware"", ""Fast wifi \u2013 63 Mbps"", ""Kitchen"", ""Single level home"", ""Room-darkening shades"", ""Cleaning available during stay"", ""BBQ grill"", ""Sun loungers"", ""Bed linens"", ""Iron"", ""Outdoor dining area"", ""Free parking on premises"", ""Free dryer \u2013 In unit"", ""55 inch HDTV with Netflix"", ""Indoor fireplace: wood-burning"", ""Stove"", ""Refrigerator"", ""Coffee maker"", ""Shampoo"", ""Cooking basics"", ""Hair dryer"", ""Free street parking""]","ZAR 11,585.00",28,4.96,f,1,0.16
122455,https://www.airbnb.com/rooms/122455,2025-09-29,Ocean Views | Open Plan | Pool | 4 Bed,613674,Randolf Marek,f,2.0,Ward 115,-33.91026,18.40473,Entire home,Entire home/apt,7,2.5,4.0,4.0,"[""Bathtub"", ""Fire extinguisher"", ""Wifi"", ""Portable fans"", ""Portable heater"", ""Oven"", ""Beach essentials"", ""Body soap"", ""First aid kit"", ""Golf course view"", ""Lockbox"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Wine glasses"", ""Essentials"", ""Toaster"", ""Pets allowed"", ""Pool view"", ""Ethernet connection"", ""Private entrance"", ""Books and reading material"", ""Hangers"", ""Free washer \u2013 In unit"", ""Ceiling fan"", ""Baking sheet"", ""Outdoor furniture"", ""Private outdoor pool - available all year, open 24 hours, saltwater"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Garden view"", ""Bay view"", ""Sony sound system"", ""Dishwasher"", ""Microwave"", ""Private patio or balcony"", ""Self check-in"", ""Dishes and silverware"", ""Free residential garage on premises \u2013 1 space"", ""Kitchen"", ""Harbor view"", ""Hot water kettle"", ""Dining table"", ""Exercise equipment: free weights"", ""Cleaning available during stay"", ""Ocean view"", ""Bidet"", ""Sea view"", ""Sun loungers"", ""Clothing storage: closet and wardrobe"", ""Freezer"", ""Cleaning products"", ""Bed linens"", ""Coffee"", ""Barbecue utensils"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Iron"", ""Outdoor dining area"", ""Park view"", ""Shared beach access"", ""AEG electric stove"", ""Indoor fireplace: wood-burning"", ""Hot water"", ""BBQ grill: charcoal"", ""Refrigerator"", ""Private backyard \u2013 Fully fenced"", ""65 inch HDTV"", ""Window AC unit"", ""Coffee maker: drip coffee maker, espresso machine, Nespresso"", ""Cooking basics"", ""Hair dryer"", ""Free street parking""]","ZAR 3,897.00",66,4.79,f,2,0.86
123012,https://www.airbnb.com/rooms/123012,2025-09-28,The Studio,615652,Doreen,f,5.0,Ward 77,-33.93136,18.40629,Entire place,Entire home/apt,2,1.0,0.0,2.0,"[""Fire extinguisher"", ""TV with standard cable"", ""Wifi"", ""Backyard"", ""Essentials"", ""Outdoor furniture"", ""Shared pool"", ""Fire pit"", ""High chair"", ""Kitchen"", ""Pack \u2019n play/Travel crib"", ""Washer"", ""Dryer"", ""Heating"", ""Outdoor dining area"", ""Hammock"", ""Free parking on premises"", ""Refrigerator"", ""Shampoo"", ""First aid kit""]","ZAR 3,400.00",0,4.7,f,5,0.2
123076,https://www.airbnb.com/rooms/123076,2025-09-28,GARDEN COTTAGE,615652,Doreen,f,5.0,Ward 77,-33.93266,18.40766,Entire place,Entire home/apt,4,2.0,2.0,4.0,"[""Bathtub"", ""Fire extinguisher"", ""Shared backyard \u2013 Fully fenced"", ""Portable fans"", ""Beach essentials"", ""First aid kit"", ""Baby bath"", ""All natural exclusive housebrand by WASS body soap"", ""Wine glasses"", ""Essentials"", ""Toaster"", ""Shared BBQ grill: charcoal, wood-burning"", ""Induction stove"", ""Clothing storage: closet and dresser"", ""Private entrance"", ""Books and reading material"", ""Hangers"", ""Changing table"", ""Outdoor furniture"", ""Long term stays allowed"", ""Babysitter recommendations"", ""Garden view"", ""Bay view"", ""Fire pit"", ""Luggage dropoff allowed"", ""HDTV with Netflix"", ""Shared outdoor pool - available all year, open 24 hours, pool toys"", ""Central heating"", ""Microwave"", ""Private patio or balcony"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""All natural exclusive house brand by WASS conditioner"", ""Children\u2019s dinnerware"", ""Dishes and silverware"", ""Convection stainless steel oven"", ""All natural exclusive house brand by WASS shampoo"", ""Kitchen"", ""Dining table"", ""Mosquito net"", ""Single level home"", ""Room-darkening shades"", ""Fast wifi \u2013 95 Mbps"", ""City skyline view"", ""Paid parking on premises \u2013 2 spaces"", ""Cleaning available during stay"", ""Sun loungers"", ""Cleaning products"", ""Bed linens"", ""Crib - available upon request"", ""Safe"", ""Coffee"", ""Barbecue utensils"", ""Hammock"", ""Outdoor dining area"", ""Paid washer \u2013 In building"", ""Board games"", ""Hot water"", ""Mini fridge"", ""Cooking basics"", ""Hair dryer"", ""Shower gel"", ""Free street parking""]","ZAR 4,600.00",0,5.0,f,5,0.09
133339,https://www.airbnb.com/rooms/133339,2025-09-28,Cape Town Gardens Guest Suite,654987,Alice,f,3.0,Ward 77,-33.93576,18.40402,Private room in cottage,Private room,2,1.0,1.0,1.0,"[""TV with standard cable"", ""Wifi"", ""Beach essentials"", ""Smoke alarm"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Essentials"", ""Ethernet connection"", ""Host greets you"", ""Hangers"", ""Luggage dropoff allowed"", ""Microwave"", ""Private patio or balcony"", ""Dishes and silverware"", ""Single level home"", ""Cleaning products"", ""Conditioner"", ""Bed linens"", ""Iron"", ""Hot water"", ""Refrigerator"", ""Shampoo"", ""Hair dryer"", ""First aid kit"", ""Shower gel"", ""Free street parking""]","ZAR 1,342.00",60,4.86,f,3,0.63
200211,https://www.airbnb.com/rooms/200211,2025-09-29,Cosy Ocean View Apartment,978466,Anne-Lotte,t,1.0,Ward 54,-33.9143,18.39538,Entire condo,Entire home/apt,3,1.0,2.0,2.0,"[""Fire extinguisher"", ""Wifi"", ""Portable heater"", ""Lockbox"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Essentials"", ""Wine glasses"", ""Toaster"", ""Private entrance"", ""Books and reading material"", ""Hangers"", ""Free washer \u2013 In unit"", ""Beach access"", ""Luggage dropoff allowed"", ""Bay view"", ""Microwave"", ""Self check-in"", ""Stainless steel oven"", ""Dishes and silverware"", ""Kitchen"", ""Hot water kettle"", ""Dining table"", ""Mosquito net"", ""Ocean view"", ""Stainless steel stove"", ""Sea view"", ""Clothing storage: closet"", ""Freezer"", ""Cleaning products"", ""Bed linens"", ""Crib"", ""Laundromat nearby"", ""Iron"", ""Coffee maker: drip coffee maker, french press, Nespresso"", ""Free parking on premises"", ""Board games"", ""Hot water"", ""Refrigerator"", ""HDTV with standard cable"", ""Varies  body soap"", ""Cooking basics"", ""Hair dryer"", ""Shower gel"", ""Free street parking""]",ZAR 994.00,132,4.77,f,1,0.83
