listing_id,date,available,price
218269,2026-01-05,f,ZAR 704.83
218269,2026-01-12,t,ZAR 733.94
218269,2026-01-19,f,ZAR 716.07
218269,2026-01-26,f,ZAR 704.85
218269,2026-02-02,f,ZAR 763.17
218269,2026-02-09,f,ZAR 776.95
218269,2026-02-16,f,ZAR 758.17
218269,2026-02-23,f,ZAR 739.07
218269,2026-03-02,f,ZAR 747.76
218269,2026-03-09,f,ZAR 739.40
218269,2026-03-16,f,ZAR 765.27
218269,2026-03-23,f,ZAR 732.27
218269,2026-03-30,t,ZAR 712.77
218269,2026-04-06,t,ZAR 749.84
218269,2026-04-13,t,ZAR 718.98
218269,2026-04-20,t,ZAR 710.88
218269,2026-04-27,t,ZAR 725.68
218269,2026-05-04,t,ZAR 724.52
218269,2026-05-11,t,ZAR 753.81
218269,2026-05-18,t,ZAR 709.25
218269,2026-05-25,t,ZAR 713.40
218269,2026-06-01,t,ZAR 829.47
218269,2026-06-08,t,ZAR 786.86
218269,2026-06-15,t,ZAR 786.63
218269,2026-06-22,t,ZAR 836.59
218269,2026-06-29,t,ZAR 801.13
218269,2026-07-06,t,ZAR 815.08
218269,2026-07-13,t,ZAR 808.36
218269,2026-07-20,t,ZAR 827.58
218269,2026-07-27,t,ZAR 823.47
218269,2026-08-03,t,ZAR 831.51
218269,2026-08-10,t,ZAR 832.65
218269,2026-08-17,t,ZAR 813.81
218269,2026-08-24,t,ZAR 778.27
218269,2026-08-31,t,ZAR 787.35
218269,2026-09-07,t,ZAR 768.31
218269,2026-09-14,t,ZAR 761.59
218269,2026-09-21,t,ZAR 712.75
302227,2025-09-29,f,ZAR 799.91
302227,2025-10-06,f,ZAR 817.61
302227,2025-10-13,f,ZAR 772.22
302227,2025-10-20,f,ZAR 756.34
302227,2025-10-27,f,ZAR 816.06
302227,2025-11-03,f,ZAR 821.23
302227,2025-11-10,f,ZAR 786.27
302227,2025-11-17,f,ZAR 758.62
302227,2025-11-24,f,ZAR 757.43
302227,2025-12-01,f,ZAR 885.77
302227,2025-12-08,f,ZAR 848.60
302227,2025-12-15,f,ZAR 902.31
302227,2025-12-22,f,ZAR 856.38
302227,2025-12-29,f,ZAR 835.45
302227,2026-01-05,f,ZAR 816.56
302227,2026-01-12,f,ZAR 764.75
302227,2026-01-19,f,ZAR 753.84
302227,2026-01-26,f,ZAR 751.69
302227,2026-02-02,f,ZAR 809.29
302227,2026-02-09,f,ZAR 769.09
302227,2026-02-16,f,ZAR 757.21
302227,2026-02-23,f,ZAR 808.14
302227,2026-03-02,f,ZAR 762.63
302227,2026-03-09,f,ZAR 777.40
302227,2026-03-16,f,ZAR 823.85
302227,2026-03-23,f,ZAR 794.59
302227,2026-03-30,f,ZAR 818.87
302227,2026-04-06,t,ZAR 766.96
302227,2026-04-13,t,ZAR 778.70
302227,2026-04-20,t,ZAR 804.11
302227,2026-04-27,t,ZAR 775.38
302227,2026-05-04,t,ZAR 814.98
302227,2026-05-11,t,ZAR 768.64
302227,2026-05-18,t,ZAR 826.50
302227,2026-05-25,t,ZAR 818.72
302227,2026-06-01,t,ZAR 895.60
302227,2026-06-08,t,ZAR 831.58
302227,2026-06-15,t,ZAR 907.03
302227,2026-06-22,t,ZAR 843.03
302227,2026-06-29,t,ZAR 871.31
302227,2026-07-06,t,ZAR 861.57
302227,2026-07-13,t,ZAR 879.68
302227,2026-07-20,t,ZAR 845.34
302227,2026-07-27,t,ZAR 848.14
302227,2026-08-03,t,ZAR 877.39
302227,2026-08-10,t,ZAR 858.42
302227,2026-08-17,t,ZAR 906.19
302227,2026-08-24,t,ZAR 858.89
302227,2026-08-31,t,ZAR 843.93
302227,2026-09-07,t,ZAR 799.91
302227,2026-09-14,t,ZAR 822.16
302227,2026-09-21,t,ZAR 767.17
3189313,2025-09-29,f,"ZAR 3,546.97"
3189313,2025-10-06,t,"ZAR 3,567.48"
3189313,2025-10-13,t,"ZAR 3,387.95"
3189313,2025-10-20,t,"ZAR 3,280.94"
3189313,2025-10-27,t,"ZAR 3,541.08"
3189313,2025-11-03,t,"ZAR 3,324.63"
3189313,2025-11-10,t,"ZAR 3,452.80"
3189313,2025-11-17,t,"ZAR 3,464.44"
3189313,2025-11-24,f,"ZAR 3,357.85"
3189313,2025-12-01,f,"ZAR 3,694.25"
3189313,2025-12-08,f,"ZAR 3,728.31"
3189313,2025-12-15,t,"ZAR 3,726.36"
3189313,2025-12-22,t,"ZAR 3,765.98"
3189313,2025-12-29,f,"ZAR 3,796.45"
3189313,2026-01-05,t,"ZAR 3,487.15"
3189313,2026-01-12,t,"ZAR 3,367.52"
3189313,2026-01-19,t,"ZAR 3,418.13"
3189313,2026-01-26,f,"ZAR 3,381.87"
3189313,2026-02-02,f,"ZAR 3,297.27"
3189313,2026-02-09,f,"ZAR 3,319.10"
3189313,2026-02-16,t,"ZAR 3,321.74"
3189313,2026-02-23,t,"ZAR 3,584.60"
3189313,2026-03-02,t,"ZAR 3,525.66"
3189313,2026-03-09,t,"ZAR 3,316.47"
3189313,2026-03-16,t,"ZAR 3,544.92"
3189313,2026-03-23,t,"ZAR 3,433.53"
3189313,2026-03-30,t,"ZAR 3,351.41"
3189313,2026-04-06,t,"ZAR 3,565.25"
3189313,2026-04-13,t,"ZAR 3,479.05"
3189313,2026-04-20,t,"ZAR 3,382.27"
3189313,2026-04-27,t,"ZAR 3,473.55"
3189313,2026-05-04,t,"ZAR 3,494.91"
3189313,2026-05-11,t,"ZAR 3,509.75"
3189313,2026-05-18,t,"ZAR 3,599.45"
3189313,2026-05-25,t,"ZAR 3,519.43"
3189313,2026-06-01,f,"ZAR 3,713.20"
3189313,2026-06-08,f,"ZAR 3,659.35"
3189313,2026-06-15,f,"ZAR 3,754.61"
3189313,2026-06-22,f,"ZAR 3,863.68"
3189313,2026-06-29,f,"ZAR 3,925.86"
3189313,2026-07-06,f,"ZAR 3,751.96"
3189313,2026-07-13,f,"ZAR 3,914.97"
3189313,2026-07-20,f,"ZAR 3,819.48"
3189313,2026-07-27,f,"ZAR 3,714.72"
3189313,2026-08-03,f,"ZAR 3,793.58"
3189313,2026-08-10,f,"ZAR 3,923.71"
3189313,2026-08-17,f,"ZAR 3,957.50"
3189313,2026-08-24,f,"ZAR 3,696.70"
3189313,2026-08-31,f,"ZAR 3,722.34"
3189313,2026-09-07,f,"ZAR 3,364.47"
3189313,2026-09-14,f,"ZAR 3,610.02"
3189313,2026-09-21,f,"ZAR 3,328.73"
751785,2025-09-29,t,"ZAR 1,540.81"
751785,2025-10-06,t,"ZAR 1,534.99"
751785,2025-10-13,t,"ZAR 1,596.92"
751785,2025-10-20,t,"ZAR 1,530.71"
751785,2025-10-27,t,"ZAR 1,582.86"
751785,2025-11-03,f,"ZAR 1,611.78"
751785,2025-11-10,f,"ZAR 1,522.93"
751785,2025-11-17,t,"ZAR 1,607.43"
751785,2025-11-24,t,"ZAR 1,576.79"
751785,2025-12-01,t,"ZAR 1,740.03"
751785,2025-12-08,f,"ZAR 1,681.99"
751785,2025-12-15,t,"ZAR 1,660.49"
751785,2025-12-22,t,"ZAR 1,725.10"
751785,2025-12-29,t,"ZAR 1,714.65"
751785,2026-01-05,t,"ZAR 1,580.94"
751785,2026-01-12,t,"ZAR 1,592.86"
751785,2026-01-19,t,"ZAR 1,512.74"
751785,2026-01-26,t,"ZAR 1,558.68"
751785,2026-02-02,t,"ZAR 1,558.90"
751785,2026-02-09,t,"ZAR 1,471.73"
751785,2026-02-16,t,"ZAR 1,615.55"
751785,2026-02-23,t,"ZAR 1,518.71"
751785,2026-03-02,t,"ZAR 1,605.34"
751785,2026-03-09,t,"ZAR 1,509.41"
751785,2026-03-16,t,"ZAR 1,573.86"
751785,2026-03-23,t,"ZAR 1,565.61"
751785,2026-03-30,t,"ZAR 1,477.50"
751785,2026-04-06,t,"ZAR 1,604.82"
751785,2026-04-13,t,"ZAR 1,574.19"
751785,2026-04-20,t,"ZAR 1,550.28"
751785,2026-04-27,t,"ZAR 1,514.77"
751785,2026-05-04,t,"ZAR 1,506.73"
751785,2026-05-11,t,"ZAR 1,560.04"
751785,2026-05-18,t,"ZAR 1,546.90"
751785,2026-05-25,t,"ZAR 1,595.76"
751785,2026-06-01,t,"ZAR 1,637.98"
751785,2026-06-08,t,"ZAR 1,641.24"
751785,2026-06-15,t,"ZAR 1,673.43"
751785,2026-06-22,t,"ZAR 1,664.26"
751785,2026-06-29,t,"ZAR 1,640.49"
751785,2026-07-06,t,"ZAR 1,748.65"
751785,2026-07-13,t,"ZAR 1,753.09"
751785,2026-07-20,t,"ZAR 1,741.72"
751785,2026-07-27,t,"ZAR 1,623.72"
751785,2026-08-03,t,"ZAR 1,680.01"
751785,2026-08-10,t,"ZAR 1,656.70"
751785,2026-08-17,t,"ZAR 1,665.05"
751785,2026-08-24,t,"ZAR 1,683.54"
751785,2026-08-31,t,"ZAR 1,664.55"
751785,2026-09-07,t,"ZAR 1,512.66"
751785,2026-09-14,t,"ZAR 1,524.38"
751785,2026-09-21,t,"ZAR 1,585.05"
5582264,2025-09-29,f,ZAR 476.29
5582264,2025-10-06,f,ZAR 473.83
5582264,2025-10-13,f,ZAR 462.70
5582264,2025-10-20,t,ZAR 457.39
5582264,2025-10-27,t,ZAR 453.54
5582264,2025-11-03,f,ZAR 440.00
5582264,2025-11-10,f,ZAR 453.28
5582264,2025-11-17,f,ZAR 464.04
5582264,2025-11-24,f,ZAR 446.44
5582264,2025-12-01,t,ZAR 517.00
5582264,2025-12-08,t,ZAR 515.24
5582264,2025-12-15,t,ZAR 486.16
5582264,2025-12-22,f,ZAR 499.07
5582264,2025-12-29,f,ZAR 517.60
5582264,2026-01-05,t,ZAR 439.02
5582264,2026-01-12,t,ZAR 444.67
5582264,2026-01-19,t,ZAR 440.21
5582264,2026-01-26,t,ZAR 440.34
5582264,2026-02-02,t,ZAR 472.86
5582264,2026-02-09,t,ZAR 469.39
5582264,2026-02-16,t,ZAR 460.24
5582264,2026-02-23,f,ZAR 443.32
5582264,2026-03-02,f,ZAR 438.35
5582264,2026-03-09,f,ZAR 446.71
5582264,2026-03-16,f,ZAR 444.58
5582264,2026-03-23,t,ZAR 467.32
5582264,2026-03-30,t,ZAR 460.40
5582264,2026-04-06,t,ZAR 473.29
5582264,2026-04-13,t,ZAR 476.02
5582264,2026-04-20,t,ZAR 459.83
5582264,2026-04-27,t,ZAR 447.01
5582264,2026-05-04,t,ZAR 436.23
5582264,2026-05-11,t,ZAR 447.04
5582264,2026-05-18,t,ZAR 457.85
5582264,2026-05-25,t,ZAR 447.56
5582264,2026-06-01,t,ZAR 510.77
5582264,2026-06-08,t,ZAR 493.62
5582264,2026-06-15,t,ZAR 513.74
5582264,2026-06-22,t,ZAR 483.45
5582264,2026-06-29,t,ZAR 523.31
5582264,2026-07-06,t,ZAR 501.01
5582264,2026-07-13,t,ZAR 492.44
5582264,2026-07-20,t,ZAR 479.94
5582264,2026-07-27,t,ZAR 500.00
5582264,2026-08-03,t,ZAR 495.09
5582264,2026-08-10,t,ZAR 494.57
5582264,2026-08-17,t,ZAR 518.47
5582264,2026-08-24,t,ZAR 498.52
5582264,2026-08-31,t,ZAR 513.68
5582264,2026-09-07,t,ZAR 471.45
5582264,2026-09-14,t,ZAR 438.12
5582264,2026-09-21,t,ZAR 458.94
795614,2025-09-29,f,"ZAR 6,744.30"
795614,2025-10-06,t,"ZAR 7,296.01"
795614,2025-10-13,t,"ZAR 7,277.55"
795614,2025-10-20,t,"ZAR 6,809.37"
795614,2025-10-27,t,"ZAR 7,317.38"
795614,2025-11-03,t,"ZAR 6,942.89"
795614,2025-11-10,t,"ZAR 6,684.01"
795614,2025-11-17,t,"ZAR 7,301.04"
795614,2025-11-24,t,"ZAR 6,802.86"
795614,2025-12-01,t,"ZAR 7,476.83"
795614,2025-12-08,t,"ZAR 7,751.97"
795614,2025-12-15,t,"ZAR 7,947.67"
795614,2025-12-22,f,"ZAR 7,689.62"
795614,2025-12-29,f,"ZAR 7,377.34"
795614,2026-01-05,t,"ZAR 7,232.44"
795614,2026-01-12,t,"ZAR 6,959.95"
795614,2026-01-19,t,"ZAR 7,159.09"
795614,2026-01-26,t,"ZAR 7,148.60"
795614,2026-02-02,t,"ZAR 7,091.11"
795614,2026-02-09,t,"ZAR 7,233.73"
795614,2026-02-16,t,"ZAR 6,694.66"
795614,2026-02-23,t,"ZAR 7,300.14"
795614,2026-03-02,t,"ZAR 7,091.51"
795614,2026-03-09,t,"ZAR 6,859.11"
795614,2026-03-16,t,"ZAR 7,247.16"
795614,2026-03-23,t,"ZAR 6,941.79"
795614,2026-03-30,t,"ZAR 6,820.93"
795614,2026-04-06,t,"ZAR 7,183.59"
795614,2026-04-13,t,"ZAR 6,945.69"
795614,2026-04-20,t,"ZAR 7,222.44"
795614,2026-04-27,t,"ZAR 6,679.88"
795614,2026-05-04,t,"ZAR 7,214.32"
795614,2026-05-11,t,"ZAR 6,863.24"
795614,2026-05-18,t,"ZAR 7,131.32"
795614,2026-05-25,t,"ZAR 6,796.93"
795614,2026-06-01,t,"ZAR 7,566.36"
795614,2026-06-08,t,"ZAR 7,573.91"
795614,2026-06-15,t,"ZAR 7,475.20"
795614,2026-06-22,t,"ZAR 7,971.57"
795614,2026-06-29,t,"ZAR 7,652.21"
795614,2026-07-06,t,"ZAR 7,989.25"
795614,2026-07-13,t,"ZAR 7,876.01"
795614,2026-07-20,t,"ZAR 7,728.04"
795614,2026-07-27,t,"ZAR 7,958.68"
795614,2026-08-03,t,"ZAR 7,447.06"
795614,2026-08-10,t,"ZAR 7,942.09"
795614,2026-08-17,t,"ZAR 7,506.87"
795614,2026-08-24,t,"ZAR 7,698.07"
795614,2026-08-31,t,"ZAR 7,385.41"
795614,2026-09-07,t,"ZAR 7,088.11"
795614,2026-09-14,t,"ZAR 6,833.93"
795614,2026-09-21,t,"ZAR 6,767.46"
897063,2025-09-29,t,ZAR 789.87
897063,2025-10-06,t,ZAR 837.62
897063,2025-10-13,t,ZAR 804.80
897063,2025-10-20,t,ZAR 836.32
897063,2025-10-27,t,ZAR 797.85
897063,2025-11-03,t,ZAR 817.55
897063,2025-11-10,f,ZAR 825.07
897063,2025-11-17,f,ZAR 828.93
897063,2025-11-24,f,ZAR 799.90
897063,2025-12-01,f,ZAR 865.60
897063,2025-12-08,f,ZAR 850.33
897063,2025-12-15,f,ZAR 901.89
897063,2025-12-22,f,ZAR 911.69
897063,2025-12-29,f,ZAR 860.29
897063,2026-01-05,f,ZAR 824.72
897063,2026-01-12,f,ZAR 767.58
897063,2026-01-19,f,ZAR 812.78
897063,2026-01-26,f,ZAR 810.62
897063,2026-02-02,f,ZAR 831.42
897063,2026-02-09,f,ZAR 822.45
897063,2026-02-16,f,ZAR 765.07
897063,2026-02-23,f,ZAR 826.15
897063,2026-03-02,f,ZAR 784.60
897063,2026-03-09,f,ZAR 812.16
897063,2026-03-16,f,ZAR 779.32
897063,2026-03-23,f,ZAR 835.07
897063,2026-03-30,f,ZAR 804.63
897063,2026-04-06,f,ZAR 836.61
897063,2026-04-13,f,ZAR 836.39
897063,2026-04-20,f,ZAR 792.85
897063,2026-04-27,t,ZAR 783.08
897063,2026-05-04,t,ZAR 782.07
897063,2026-05-11,t,ZAR 775.54
897063,2026-05-18,t,ZAR 785.15
897063,2026-05-25,t,ZAR 787.13
897063,2026-06-01,t,ZAR 906.13
897063,2026-06-08,t,ZAR 881.47
897063,2026-06-15,t,ZAR 868.64
897063,2026-06-22,t,ZAR 854.50
897063,2026-06-29,t,ZAR 898.22
897063,2026-07-06,t,ZAR 843.03
897063,2026-07-13,t,ZAR 908.20
897063,2026-07-20,t,ZAR 842.24
897063,2026-07-27,t,ZAR 841.04
897063,2026-08-03,t,ZAR 841.70
897063,2026-08-10,t,ZAR 883.90
897063,2026-08-17,t,ZAR 841.65
897063,2026-08-24,t,ZAR 861.34
897063,2026-08-31,t,ZAR 903.81
897063,2026-09-07,t,ZAR 804.94
897063,2026-09-14,t,ZAR 786.26
897063,2026-09-21,t,ZAR 821.79
897063,2026-09-28,t,ZAR 829.32
4036623,2025-09-29,f,"ZAR 4,769.41"
4036623,2025-10-06,t,"ZAR 4,947.89"
4036623,2025-10-13,t,"ZAR 5,081.13"
4036623,2025-10-20,t,"ZAR 5,227.10"
4036623,2025-10-27,t,"ZAR 5,057.71"
4036623,2025-11-03,t,"ZAR 5,052.73"
4036623,2025-11-10,t,"ZAR 5,082.23"
4036623,2025-11-17,t,"ZAR 5,081.19"
4036623,2025-11-24,t,"ZAR 4,795.06"
4036623,2025-12-01,t,"ZAR 5,763.54"
4036623,2025-12-08,t,"ZAR 5,565.24"
4036623,2025-12-15,t,"ZAR 5,526.41"
4036623,2025-12-22,f,"ZAR 5,394.90"
4036623,2025-12-29,f,"ZAR 5,675.31"
4036623,2026-01-05,f,"ZAR 5,054.88"
4036623,2026-01-12,f,"ZAR 5,255.56"
4036623,2026-01-19,f,"ZAR 4,917.47"
4036623,2026-01-26,f,"ZAR 5,227.66"
4036623,2026-02-02,f,"ZAR 5,255.07"
4036623,2026-02-09,f,"ZAR 5,055.20"
4036623,2026-02-16,f,"ZAR 5,236.62"
4036623,2026-02-23,f,"ZAR 5,051.63"
4036623,2026-03-02,f,"ZAR 4,785.79"
4036623,2026-03-09,f,"ZAR 4,879.63"
4036623,2026-03-16,f,"ZAR 5,077.74"
4036623,2026-03-23,f,"ZAR 5,072.43"
4036623,2026-03-30,f,"ZAR 5,049.94"
4036623,2026-04-06,f,"ZAR 4,973.71"
4036623,2026-04-13,f,"ZAR 4,816.70"
4036623,2026-04-20,f,"ZAR 4,987.59"
4036623,2026-04-27,f,"ZAR 4,774.91"
4036623,2026-05-04,f,"ZAR 5,140.88"
4036623,2026-05-11,f,"ZAR 4,981.58"
4036623,2026-05-18,f,"ZAR 4,787.73"
4036623,2026-05-25,f,"ZAR 4,817.81"
4036623,2026-06-01,f,"ZAR 5,703.84"
4036623,2026-06-08,f,"ZAR 5,536.49"
4036623,2026-06-15,f,"ZAR 5,615.56"
4036623,2026-06-22,f,"ZAR 5,723.33"
4036623,2026-06-29,f,"ZAR 5,301.52"
4036623,2026-07-06,f,"ZAR 5,375.67"
1040292,2025-09-29,f,"ZAR 1,337.70"
1040292,2025-10-06,f,"ZAR 1,353.63"
1040292,2025-10-13,f,"ZAR 1,343.87"
1040292,2025-10-20,f,"ZAR 1,356.54"
1040292,2025-10-27,t,"ZAR 1,371.08"
1040292,2025-11-03,t,"ZAR 1,313.18"
1040292,2025-11-10,t,"ZAR 1,346.17"
1040292,2025-11-17,t,"ZAR 1,371.21"
1040292,2025-11-24,t,"ZAR 1,325.09"
4036623,2026-07-13,f,"ZAR 5,336.59"
4036623,2026-07-20,f,"ZAR 5,644.37"
4036623,2026-07-27,f,"ZAR 5,305.25"
4036623,2026-08-03,f,"ZAR 5,706.18"
4036623,2026-08-10,f,"ZAR 5,325.16"
4036623,2026-08-17,f,"ZAR 5,282.94"
4036623,2026-08-24,f,"ZAR 5,521.59"
4036623,2026-08-31,f,"ZAR 5,558.20"
4036623,2026-09-07,f,"ZAR 5,103.24"
4036623,2026-09-14,f,"ZAR 4,888.93"
4036623,2026-09-21,f,"ZAR 4,778.26"
1040292,2025-12-01,t,"ZAR 1,521.14"
1040292,2025-12-08,t,"ZAR 1,432.52"
1040292,2025-12-15,f,"ZAR 1,461.50"
1040292,2025-12-22,t,"ZAR 1,542.23"
1040292,2025-12-29,f,"ZAR 1,502.37"
1040292,2026-01-05,t,"ZAR 1,303.19"
1040292,2026-01-12,t,"ZAR 1,397.09"
1040292,2026-01-19,t,"ZAR 1,309.06"
1040292,2026-01-26,t,"ZAR 1,362.80"
1040292,2026-02-02,t,"ZAR 1,393.04"
1040292,2026-02-09,t,"ZAR 1,380.14"
1040292,2026-02-16,t,"ZAR 1,352.01"
1040292,2026-02-23,t,"ZAR 1,307.76"
1040292,2026-03-02,t,"ZAR 1,358.97"
1040292,2026-03-09,t,"ZAR 1,369.91"
1040292,2026-03-16,t,"ZAR 1,376.11"
1040292,2026-03-23,t,"ZAR 1,364.26"
1040292,2026-03-30,t,"ZAR 1,292.47"
1040292,2026-04-06,t,"ZAR 1,327.06"
1040292,2026-04-13,t,"ZAR 1,382.45"
1040292,2026-04-20,t,"ZAR 1,349.43"
1040292,2026-04-27,t,"ZAR 1,354.92"
1040292,2026-05-04,t,"ZAR 1,381.26"
1040292,2026-05-11,t,"ZAR 1,323.60"
1040292,2026-05-18,t,"ZAR 1,367.75"
1040292,2026-05-25,t,"ZAR 1,384.90"
1040292,2026-06-01,t,"ZAR 1,486.10"
1040292,2026-06-08,t,"ZAR 1,528.64"
1040292,2026-06-15,t,"ZAR 1,476.37"
1040292,2026-06-22,t,"ZAR 1,482.29"
1040292,2026-06-29,t,"ZAR 1,530.76"
1040292,2026-07-06,t,"ZAR 1,474.62"
1040292,2026-07-13,t,"ZAR 1,497.25"
1040292,2026-07-20,t,"ZAR 1,470.64"
1040292,2026-07-27,t,"ZAR 1,484.18"
1040292,2026-08-03,t,"ZAR 1,491.68"
1040292,2026-08-10,t,"ZAR 1,518.98"
1040292,2026-08-17,t,"ZAR 1,419.15"
1040292,2026-08-24,t,"ZAR 1,529.60"
1040292,2026-08-31,t,"ZAR 1,508.61"
1040292,2026-09-07,t,"ZAR 1,319.74"
1040292,2026-09-14,t,"ZAR 1,324.70"
1040292,2026-09-21,t,"ZAR 1,336.58"
1040292,2026-09-28,t,"ZAR 1,309.04"
4118307,2025-09-29,f,"ZAR 1,192.28"
4118307,2025-10-06,f,"ZAR 1,239.53"
4118307,2025-10-13,f,"ZAR 1,229.93"
4118307,2025-10-20,f,"ZAR 1,261.31"
4118307,2025-10-27,f,"ZAR 1,193.52"
4118307,2025-11-03,f,"ZAR 1,218.99"
4118307,2025-11-10,f,"ZAR 1,201.13"
4118307,2025-11-17,f,"ZAR 1,227.01"
4118307,2025-11-24,f,"ZAR 1,258.73"
4118307,2025-12-01,f,"ZAR 1,435.33"
4118307,2025-12-08,f,"ZAR 1,396.40"
4118307,2025-12-15,f,"ZAR 1,381.96"
4118307,2025-12-22,f,"ZAR 1,369.39"
4118307,2025-12-29,t,"ZAR 1,333.26"
4118307,2026-01-05,f,"ZAR 1,290.19"
4118307,2026-01-12,t,"ZAR 1,278.84"
4118307,2026-01-19,t,"ZAR 1,286.69"
4118307,2026-01-26,t,"ZAR 1,246.57"
4118307,2026-02-02,t,"ZAR 1,309.06"
4118307,2026-02-09,t,"ZAR 1,193.98"
4118307,2026-02-16,t,"ZAR 1,290.76"
4118307,2026-02-23,t,"ZAR 1,307.01"
4118307,2026-03-02,t,"ZAR 1,207.27"
4118307,2026-03-09,t,"ZAR 1,310.76"
4118307,2026-03-16,t,"ZAR 1,197.76"
4118307,2026-03-23,t,"ZAR 1,192.15"
4118307,2026-03-30,t,"ZAR 1,265.06"
4118307,2026-04-06,t,"ZAR 1,252.39"
4118307,2026-04-13,t,"ZAR 1,270.24"
4118307,2026-04-20,t,"ZAR 1,231.09"
4118307,2026-04-27,t,"ZAR 1,246.79"
4118307,2026-05-04,t,"ZAR 1,223.59"
4118307,2026-05-11,t,"ZAR 1,285.94"
4118307,2026-05-18,t,"ZAR 1,215.96"
4118307,2026-05-25,t,"ZAR 1,223.23"
4118307,2026-06-01,t,"ZAR 1,379.91"
4118307,2026-06-08,t,"ZAR 1,390.35"
4118307,2026-06-15,t,"ZAR 1,348.05"
4118307,2026-06-22,t,"ZAR 1,357.32"
4118307,2026-06-29,t,"ZAR 1,370.07"
4118307,2026-07-06,t,"ZAR 1,338.75"
4118307,2026-07-13,t,"ZAR 1,343.12"
4118307,2026-07-20,t,"ZAR 1,372.03"
4118307,2026-07-27,t,"ZAR 1,360.90"
4118307,2026-08-03,t,"ZAR 1,388.79"
4118307,2026-08-10,t,"ZAR 1,395.41"
4118307,2026-08-17,t,"ZAR 1,397.11"
4118307,2026-08-24,t,"ZAR 1,345.31"
4118307,2026-08-31,t,"ZAR 1,414.39"
4118307,2026-09-07,t,"ZAR 1,246.72"
4118307,2026-09-14,t,"ZAR 1,194.32"
4118307,2026-09-21,t,"ZAR 1,188.99"
1558929,2025-09-29,f,"ZAR 1,115.26"
1558929,2025-10-06,f,"ZAR 1,146.93"
1558929,2025-10-13,f,"ZAR 1,172.40"
1558929,2025-10-20,f,"ZAR 1,210.50"
